    2.5405      2.7627      8.5028      2.5200      0.0564    43   3    4245
    2.6005      2.7627      5.3553      2.5800      0.0564    44   3    4346
    2.6605      2.7627      1.1120      2.6400      0.0564    45   3    4447
    2.7205      2.7627     -2.8823      2.7000      0.0564    46   3    4548
    2.7805      2.7627     -5.6159      2.7600      0.0564    47   3    4649
    2.8405      2.7627     -6.6902      2.8200      0.0564    48   3    4750
    2.9005      2.7627     -6.3574      2.8800      0.0564    49   3    4851
    2.9605      2.7627     -5.3223      2.9400      0.0564    50   3    4952
    3.0205      2.7627     -4.4061      3.0000      0.0564    51   3    5053
    3.0805      2.7627     -4.2056      3.0600      0.0564    52   3    5154
    3.1405      2.7627     -4.8781      3.1200      0.0564    53   3    5255
    3.2005      2.7627     -6.1230      3.1800      0.0564    54   3    5356
    3.2605      2.7627     -7.3518      3.2400      0.0564    55   3    5457
    3.3205      2.7627     -7.9677      3.3000      0.0564    56   3    5558
    3.3805      2.7627     -7.6358      3.3600      0.0564    57   3    5659
    3.4405      2.7627     -6.4355      3.4200      0.0564    58   3    5760
    3.5005      2.7627     -4.8380      3.4800      0.0564    59   3    5861
    3.5605      2.7627     -3.5211      3.5400      0.0564    60   3    5962
    3.6205      2.7627     -3.0996      3.6000      0.0564    61   3    6063
    3.6805      2.7627     -3.8776      3.6600      0.0564    62   3    6164
    3.7405      2.7627     -5.7217      3.7200      0.0564    63   3    6265
    3.8005      2.7627     -8.1014      3.7800      0.0564    64   3    6366
    3.8605      2.7627    -10.2799      3.8400      0.0564    65   3    6467
    3.9205      2.7627    -11.5791      3.9000      0.0564    66   3    6568
    3.9805      2.7627    -11.6193      3.9600      0.0564    67   3    6669
    4.0405      2.7627    -10.4439      4.0200      0.0564    68   3    6770
    4.1005      2.7627     -8.4880      4.0800      0.0564    69   3    6871
    4.1605      2.7627     -6.4109      4.1400      0.0564    70   3    6972
    4.2205      2.7627     -4.8617      4.2000      0.0564    71   3    7073
    4.2805      2.7627     -4.2701      4.2600      0.0564    72   3    7174
    4.3405      2.7627     -4.7358      4.3200      0.0564    73   3    7275
    4.4005      2.7627     -6.0514      4.3800      0.0564    74   3    7376
    4.4605      2.7627     -7.8316      4.4400      0.0564    75   3    7477
    4.5205      2.7627     -9.6868      4.5000      0.0564    76   3    7578
    4.5805      2.7627    -11.3605      4.5600      0.0564    77   3    7679
    4.6405      2.7627    -12.7753      4.6200      0.0564    78   3    7780
    4.7005      2.7627    -13.9733      4.6800      0.0564    79   3    7881
    4.7605      2.7627    -14.9891      4.7400      0.0564    80   3    7982
    4.8205      2.7627    -15.7243      4.8000      0.0564    81   3    8083
    4.8805      2.7627    -15.8956      4.8600      0.0564    82   3    8184
    4.9405      2.7627    -15.0952      4.9200      0.0564    83   3    8285
    5.0005      2.7627    -12.9535      4.9800      0.0564    84   3    8386
    5.0605      2.7627     -9.3426      5.0400      0.0564    85   3    8487
    5.1205      2.7627     -4.5322      5.1000      0.0564    86   3    8588
    5.1805      2.7627      0.7804      5.1600      0.0564    87   3    8689
    5.2405      2.7627      5.6019      5.2200      0.0564    88   3    8790
    5.3005      2.7627      8.9093      5.2800      0.0564    89   3    8891
    5.3605      2.7627      9.9667      5.3400      0.0564    90   3    8992
    5.4205      2.7627      8.5806      5.4000      0.0564    91   3    9093
    5.4805      2.7627      5.1941      5.4600      0.0564    92   3    9194
    5.5405      2.7627      0.7750      5.5200      0.0564    93   3    9295
    5.6005      2.7627     -3.4749      5.5800      0.0564    94   3    9396
    5.6605      2.7627     -6.4959      5.6400      0.0564    95   3    9497
    5.7205      2.7627     -7.7009      5.7000      0.0564    96   3    9598
    5.7805      2.7627     -7.1454      5.7600      0.0564    97   3    9699
    5.8405      2.7627     -5.4730      5.8200      0.0564    98   3    9800
    5.9005      2.7627     -3.6575      5.8800      0.0564    99   3    9901
    5.9605      2.7627     -2.6326      5.9400      0.0564   100   3   10002
    6.0205      2.7627     -2.9459      6.0000      0.0564   101   3   10103

    0.0308      2.7345     -2.2928      0.0000      0.0846     1   4       4
    0.0908      2.7345     -4.1881      0.0600      0.0846     2   4     105
    0.1508      2.7345     -6.5447      0.1200      0.0846     3   4     206
    0.2108      2.7345     -8.4962      0.1800      0.0846     4   4     307
    0.2708      2.7345     -9.3259      0.2400      0.0846     5   4     408
    0.3308      2.7345     -8.7547      0.3000      0.0846     6   4     509
    0.3908      2.7345     -7.0585      0.3600      0.0846     7   4     610
    0.4508      2.7345     -4.9663      0.4200      0.0846     8   4     711
    0.5108      2.7345     -3.3746      0.4800      0.0846     9   4     812
    0.5708      2.7345     -2.9876      0.5400      0.0846    10   4     913
    0.6308      2.7345     -4.0197      0.6000      0.0846    11   4    1014
    0.6908      2.7345     -6.0818      0.6600      0.0846    12   4    1115
    0.7508      2.7345     -8.2999      0.7200      0.0846    13   4    1216
    0.8108      2.7345     -9.6294      0.7800      0.0846    14   4    1317
    0.8708      2.7345     -9.2512      0.8400      0.0846    15   4    1418
    0.9308      2.7345     -6.8989      0.9000      0.0846    16   4    1519
    0.9908      2.7345     -2.9891      0.9600      0.0846    17   4    1620
    1.0508      2.7345      1.5031      1.0200      0.0846    18   4    1721
    1.1108      2.7345      5.3860      1.0800      0.0846    19   4    1822
    1.1708      2.7345      7.6888      1.1400      0.0846    20   4    1923
    1.2308      2.7345      8.0318      1.2000      0.0846    21   4    2024
    1.2908      2.7345      6.7858      1.2600      0.0846    22   4    2125
    1.3508      2.7345      4.9501      1.3200      0.0846    23   4    2226
    1.4108      2.7345      3.7831      1.3800      0.0846    24   4    2327
    1.4708      2.7345      4.3126      1.4400      0.0846    25   4    2428
    1.5308      2.7345      6.9036      1.5000      0.0846    26   4    2529
    1.5908      2.7345     11.0485      1.5600      0.0846    27   4    2630
    1.6508      2.7345     15.4699      1.6200      0.0846    28   4    2731
    1.7108      2.7345     18.5159      1.6800      0.0846    29   4    2832
    1.7708      2.7345     18.7224      1.7400      0.0846    30   4    2933
    1.8308      2.7345     15.3491      1.8000      0.0846    31   4    3034
    1.8908      2.7345      8.7022      1.8600      0.0846    32   4    3135
    1.9508      2.7345      0.1213      1.9200      0.0846    33   4    3236
    2.0108      2.7345     -8.3778      1.9800      0.0846    34   4    3337
    2.0708      2.7345    -14.6932      2.0400      0.0846    35   4    3438
    2.1308      2.7345    -17.2723      2.1000      0.0846    36   4    3539
    2.1908      2.7345    -15.5817      2.1600      0.0846    37   4    3640
    2.2508      2.7345    -10.2615      2.2200      0.0846    38   4    3741
    2.3108      2.7345     -2.9150      2.2800      0.0846    39   4    3842
    2.3708      2.7345      4.3921      2.3400      0.0846    40   4    3943
    2.4308      2.7345      9.7554      2.4000      0.0846    41   4    4044
    2.4908      2.7345     11.9752      2.4600      0.0846    42   4    4145
    2.5508      2.7345     10.8506      2.5200      0.0846    43   4    4246
    2.6108      2.7345      7.1434      2.5800      0.0846    44   4    4347
    2.6708      2.7345      2.2446      2.6400      0.0846    45   4    4448
    2.7308      2.7345     -2.3265      2.7000      0.0846    46   4    4549
    2.7908      2.7345     -5.4152      2.7600      0.0846    47   4    4650
    2.8508      2.7345     -6.5521      2.8200      0.0846    48   4    4751
    2.9108      2.7345     -6.0114      2.8800      0.0846    49   4    4852
    2.9708      2.7345     -4.6094      2.9400      0.0846    50   4    4953
    3.0308      2.7345     -3.3379      3.0000      0.0846    51   4    5054
    3.0908      2.7345     -2.9763      3.0600      0.0846    52   4    5155
    3.1508      2.7345     -3.8218      3.1200      0.0846    53   4    5256
    3.2108      2.7345     -5.6238      3.1800      0.0846    54   4    5357
    3.2708      2.7345     -7.7298      3.2400      0.0846    55   4    5458
    3.3308      2.7345     -9.3697      3.3000      0.0846    56   4    5559
    3.3908      2.7345     -9.9639      3.3600      0.0846    57   4    5660
    3.4508      2.7345     -9.3386      3.4200      0.0846    58   4    5761
    3.5108      2.7345     -7.7733      3.4800      0.0846    59   4    5862
    3.5708      2.7345     -5.8775      3.5400      0.0846    60   4    5963
    3.6308      2.7345     -4.3518      3.6000      0.0846    61   4    6064
    3.6908      2.7345     -3.7316      3.6600      0.0846    62   4    6165
    3.7508      2.7345     -4.2091      3.7200      0.0846    63   4    6266
    3.8108      2.7345     -5.5931      3.7800      0.0846    64   4    6367
    3.8708      2.7345     -7.4098      3.8400      0.0846    65   4    6468
    3.9308      2.7345     -9.0957      3.9000      0.0846    66   4    6569
    3.9908      2.7345    -10.2028      3.9600      0.0846    67   4    6670
    4.0508      2.7345    -10.5387      4.0200      0.0846    68   4    6771
    4.1108      2.7345    -10.1991      4.0800      0.0846    69   4    6872
    4.1708      2.7345     -9.4919      4.1400      0.0846    70   4    6973
    4.2308      2.7345     -8.7980      4.2000      0.0846    71   4    7074
    4.2908      2.7345     -8.4304      4.2600      0.0846    72   4    7175
    4.3508      2.7345     -8.5473      4.3200      0.0846    73   4    7276
    4.4108      2.7345     -9.1434      4.3800      0.0846    74   4    7377
    4.4708      2.7345    -10.1079      4.4400      0.0846    75   4    7478
    4.5308      2.7345    -11.3055      4.5000      0.0846    76   4    7579
    4.5908      2.7345    -12.6346      4.5600      0.0846    77   4    7680
    4.6508      2.7345    -14.0290      4.6200      0.0846    78   4    7781
    4.7108      2.7345    -15.4051      4.6800      0.0846    79   4    7882
